UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Clean_Email,Clean_Handle,Clean_Name,Province,Account_Status,Channel2,Channel_Category,RecordDate2,Record_Date,Month_Name,DayOfWeek,Day_Type,Record_Time,Time_Category,Duration2,Duration_Clean,Hours,Minutes,Seconds
809407,Rebekah  Paradis,female,black,33,Young Adult,25–34,Rebekah 173@mail.com,@Rebekah 17,Rebekah ,Limpopo,Active,Africa Magic,Entertainment,2016-02-09T04:49:00.000Z,2016-02-09,February,Tuesday,Weekday,06:49,Morning,1899-12-31T00:26:04.000Z,00:26:04,0,26,4
809424,Krysta  Mastrangelo,female,coloured,24,Young Adult,18–24,Krysta 354@abcmail.com,@Krysta 35,Krysta ,Western Cape,Active,E! Entertainment,Entertainment,2016-02-22T18:59:00.000Z,2016-02-22,February,Monday,Weekday,20:59,Evening,1899-12-31T00:00:40.000Z,00:00:40,0,0,40
809449,Hyman  Fudge,male,coloured,24,Young Adult,18–24,Hyman 81@yahoo.com,@Hyman 8,Hyman ,Kwazulu Natal,Active,Cartoon Network,Kids,2016-02-24T15:58:00.000Z,2016-02-24,February,Wednesday,Weekday,17:58,Evening,1899-12-31T00:01:47.000Z,00:01:47,0,1,47
809486,Shane  Nicholls,male,white,25,Young Adult,25–34,Shane 21@yahoo.com,@Shane 2,Shane ,Gauteng,Active,CNN,News,2016-02-22T07:14:00.000Z,2016-02-22,February,Monday,Weekday,09:14,Morning,1899-12-31T00:07:11.000Z,00:07:11,0,7,11
809604,Jared  Mccown,male,black,24,Young Adult,18–24,Jared 503@mail.com,@Jared 50,Jared ,Western Cape,Active,Trace TV,Music,2016-03-01T05:44:00.000Z,2016-03-01,March,Tuesday,Weekday,07:44,Morning,1899-12-31T00:00:36.000Z,00:00:36,0,0,36
809648,Bret  Pilot,male,black,18,Young Adult,18–24,Bret 311@yahoo.com,@Bret 31,Bret ,Western Cape,Active,CNN,News,2016-02-21T05:31:00.000Z,2016-02-21,February,Sunday,Weekend,07:31,Morning,1899-12-31T00:15:50.000Z,00:15:50,0,15,50
809727,Bernardo  Pilot,male,indian_asian,26,Young Adult,25–34,Bernardo 325@mailxyz.com,@Bernardo 32,Bernardo ,Limpopo,Active,SuperSport Blitz,Sports,2016-03-15T20:38:00.000Z,2016-03-15,March,Tuesday,Weekday,22:38,Night,1899-12-31T00:01:10.000Z,00:01:10,0,1,10
809759,Raymundo  Holt,male,indian_asian,37,Adult,35–44,Raymundo 433@mail.com,@Raymundo 43,Raymundo ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-02-24T10:00:00.000Z,2016-02-24,February,Wednesday,Weekday,12:00,Afternoon,1899-12-31T00:02:26.000Z,00:02:26,0,2,26
809787,Shandra  Mccollum,female,black,34,Young Adult,25–34,Shandra 325@mailxyz.com,@Shandra 32,Shandra ,Kwazulu Natal,Active,Africa Magic,Entertainment,2016-02-09T13:38:00.000Z,2016-02-09,February,Tuesday,Weekday,15:38,Afternoon,1899-12-31T00:30:44.500Z,00:30:44,0,30,44
809817,Jacinto  Arrieta,male,black,27,Young Adult,25–34,Jacinto 251@yahoo.com,@Jacinto 25,Jacinto ,Western Cape,Active,E! Entertainment,Entertainment,2016-02-21T15:23:00.000Z,2016-02-21,February,Sunday,Weekend,17:23,Evening,1899-12-31T00:06:10.000Z,00:06:10,0,6,10
809853,Williemae  Holt,female,None,46,Adult,45–54,Williemae 241@yahoo.com,@Williemae 24,Williemae ,Western Cape,Active,Africa Magic,Entertainment,2016-02-04T19:52:00.000Z,2016-02-04,February,Thursday,Weekday,21:52,Night,1899-12-31T00:17:42.500Z,00:17:42,0,17,42
809908,Len  Hoadley,male,indian_asian,9,Child,Under 18,Len 445@mailxyz.com,@Len 44,Len ,Eastern Cape,Active,Africa Magic,Entertainment,2016-03-09T11:02:00.000Z,2016-03-09,March,Wednesday,Weekday,13:02,Afternoon,1899-12-31T00:00:23.500Z,00:00:23,0,0,23
810051,Winona  Wigfall,female,indian_asian,22,Young Adult,18–24,Winona 71@yahoo.com,@Winona 7,Winona ,Gauteng,Active,SuperSport Blitz,Sports,2016-02-27T19:18:00.000Z,2016-02-27,February,Saturday,Weekend,21:18,Night,1899-12-31T00:02:36.000Z,00:02:36,0,2,36
810168,Markus  Borelli,male,black,32,Young Adult,25–34,Markus 192@gmail.com,@Markus 19,Markus ,Gauteng,Active,SuperSport Blitz,Sports,2016-02-19T17:40:00.000Z,2016-02-19,February,Friday,Weekday,19:40,Evening,1899-12-31T00:03:34.000Z,00:03:34,0,3,34
810169,Yong  Arrieta,male,white,31,Young Adult,25–34,Yong 485@mailxyz.com,@Yong 48,Yong ,Eastern Cape,Active,Trace TV,Music,2016-02-21T13:19:00.000Z,2016-02-21,February,Sunday,Weekend,15:19,Afternoon,1899-12-31T00:05:36.000Z,00:05:36,0,5,36
810307,Cody  Beville,male,indian_asian,22,Young Adult,18–24,Cody 123@mail.com,@Cody 12,Cody ,Eastern Cape,Active,ICC Cricket World Cup 2011,Sports,2016-02-24T09:15:00.000Z,2016-02-24,February,Wednesday,Weekday,11:15,Morning,1899-12-31T00:03:26.000Z,00:03:26,0,3,26
810333,Abel  Mccown,male,indian_asian,24,Young Adult,18–24,Abel 185@mailxyz.com,@Abel 18,Abel ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-02-25T07:39:00.000Z,2016-02-25,February,Thursday,Weekday,09:39,Morning,1899-12-31T00:38:26.000Z,00:38:26,0,38,26
810346,Bernardo  Wigfall,male,black,30,Young Adult,25–34,Bernardo 325@mailxyz.com,@Bernardo 32,Bernardo ,Kwazulu Natal,Active,Channel O,Music,2016-02-18T15:55:00.000Z,2016-02-18,February,Thursday,Weekday,17:55,Evening,1899-12-31T00:52:12.000Z,00:52:12,0,52,12
810587,Jacinto  Shkreli,male,black,52,Adult,45–54,Jacinto 252@gmail.com,@Jacinto 25,Jacinto ,Kwazulu Natal,Active,ICC Cricket World Cup 2011,Sports,2016-03-01T10:05:00.000Z,2016-03-01,March,Tuesday,Weekday,12:05,Afternoon,1899-12-31T00:01:08.000Z,00:01:08,0,1,8
810604,Yong  Slane,male,None,47,Adult,45–54,Yong 484@abcmail.com,@Yong 48,Yong ,Gauteng,Active,Boomerang,Kids,2016-03-26T11:42:00.000Z,2016-03-26,March,Saturday,Weekend,13:42,Afternoon,1899-12-31T00:01:12.000Z,00:01:12,0,1,12
810605,Hugh Crotty,male,indian_asian,31,Young Adult,25–34,Hugh13@mail.com,@Hugh1,Hugh,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-03-30T16:42:00.000Z,2016-03-30,March,Wednesday,Weekday,18:42,Evening,1899-12-31T01:17:44.000Z,01:17:44,1,17,44
810611,Lloyd  Biggers,male,coloured,39,Adult,35–44,Lloyd 72@gmail.com,@Lloyd 7,Lloyd ,Mpumalanga,Active,SuperSport Blitz,Sports,2016-03-08T15:20:00.000Z,2016-03-08,March,Tuesday,Weekday,17:20,Evening,1899-12-31T00:03:44.000Z,00:03:44,0,3,44
810648,Jacinto  Paradis,male,indian_asian,43,Adult,35–44,Jacinto 253@mail.com,@Jacinto 25,Jacinto ,Kwazulu Natal,Active,Trace TV,Music,2016-02-24T14:54:00.000Z,2016-02-24,February,Wednesday,Weekday,16:54,Afternoon,1899-12-31T00:00:54.000Z,00:00:54,0,0,54
810770,Garry  Bilyeu,male,coloured,25,Young Adult,25–34,Garry 282@gmail.com,@Garry 28,Garry ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-02-27T15:35:00.000Z,2016-02-27,February,Saturday,Weekend,17:35,Evening,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
814007,Emerson  Wigfall,male,white,31,Young Adult,25–34,Emerson 245@mailxyz.com,@Emerson 24,Emerson ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-02-24T12:58:00.000Z,2016-02-24,February,Wednesday,Weekday,14:58,Afternoon,1899-12-31T00:03:04.000Z,00:03:04,0,3,4
817992,Loyd  Mastrangelo,male,black,46,Adult,45–54,Loyd 491@yahoo.com,@Loyd 49,Loyd ,Kwazulu Natal,Active,Africa Magic,Entertainment,2016-02-25T13:54:00.000Z,2016-02-25,February,Thursday,Weekday,15:54,Afternoon,1899-12-31T00:00:18.000Z,00:00:18,0,0,18
819048,Filiberto  Lavoie,male,None,27,Young Adult,25–34,Filiberto 42@gmail.com,@Filiberto 4,Filiberto ,Eastern Cape,Active,Supersport Live Events,Sports,2016-03-19T15:11:00.000Z,2016-03-19,March,Saturday,Weekend,17:11,Evening,1899-12-31T00:07:50.000Z,00:07:50,0,7,50
819358,Valentine  Borelli,male,white,39,Adult,35–44,Valentine 472@gmail.com,@Valentine 47,Valentine ,Western Cape,Active,Supersport Live Events,Sports,2016-03-19T16:24:00.000Z,2016-03-19,March,Saturday,Weekend,18:24,Evening,1899-12-31T00:03:20.000Z,00:03:20,0,3,20
819656,Bret  Roquemore,male,black,45,Adult,45–54,Bret 312@gmail.com,@Bret 31,Bret ,Western Cape,Active,Africa Magic,Entertainment,2016-02-26T18:39:00.000Z,2016-02-26,February,Friday,Weekday,20:39,Evening,1899-12-31T00:01:05.000Z,00:01:05,0,1,5
820119,Kip  Hier,male,indian_asian,25,Young Adult,25–34,Kip 141@yahoo.com,@Kip 14,Kip ,Limpopo,Active,Supersport Live Events,Sports,2016-03-24T09:23:00.000Z,2016-03-24,March,Thursday,Weekday,11:23,Morning,1899-12-31T00:08:10.000Z,00:08:10,0,8,10
820310,Donald  Martello,male,white,29,Young Adult,25–34,Donald 221@yahoo.com,@Donald 22,Donald ,Gauteng,Active,Supersport Live Events,Sports,2016-03-06T12:59:00.000Z,2016-03-06,March,Sunday,Weekend,14:59,Afternoon,1899-12-31T00:00:18.000Z,00:00:18,0,0,18
820387,Markus  Hoadley,male,black,15,Teen,Under 18,Markus 191@yahoo.com,@Markus 19,Markus ,Limpopo,Active,SuperSport Blitz,Sports,2016-01-26T19:30:00.000Z,2016-01-26,January,Tuesday,Weekday,21:30,Night,1899-12-31T00:07:30.000Z,00:07:30,0,7,30
820573,Garry  Mina,male,white,32,Young Adult,25–34,Garry 281@yahoo.com,@Garry 28,Garry ,Gauteng,Active,SawSee,Other,2016-02-28T19:16:00.000Z,2016-02-28,February,Sunday,Weekend,21:16,Night,1899-12-31T00:00:57.000Z,00:00:57,0,0,57
820737,None None,None,None,0,Child,Under 18,Irmgard 233@mail.com,None,None,None,Active,Supersport Live Events,Sports,2016-03-18T06:35:00.000Z,2016-03-18,March,Friday,Weekday,08:35,Morning,1899-12-31T00:08:30.000Z,00:08:30,0,8,30
820770,Dee  Caves,male,coloured,36,Adult,35–44,Dee 212@gmail.com,@Dee 21,Dee ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-03T03:48:00.000Z,2016-03-03,March,Thursday,Weekday,05:48,Morning,1899-12-31T00:01:20.000Z,00:01:20,0,1,20
821206,Royal  Fudge,male,white,41,Adult,35–44,Royal 175@mailxyz.com,@Royal 17,Royal ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-02-24T13:52:00.000Z,2016-02-24,February,Wednesday,Weekday,15:52,Afternoon,1899-12-31T00:02:34.000Z,00:02:34,0,2,34
821816,Randy  Arrieta,male,black,35,Adult,35–44,Randy 395@mailxyz.com,@Randy 39,Randy ,Gauteng,Active,SuperSport Blitz,Sports,2016-01-29T18:30:00.000Z,2016-01-29,January,Friday,Weekday,20:30,Evening,1899-12-31T00:00:24.000Z,00:00:24,0,0,24
822062,Irving  Caves,male,coloured,27,Young Adult,25–34,Irving 54@abcmail.com,@Irving 5,Irving ,Free State,Active,Supersport Live Events,Sports,2016-02-17T14:52:00.000Z,2016-02-17,February,Wednesday,Weekday,16:52,Afternoon,1899-12-31T00:00:30.000Z,00:00:30,0,0,30
822067,Charlie  Condie,male,coloured,38,Adult,35–44,Charlie 365@mailxyz.com,@Charlie 36,Charlie ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-20T14:41:00.000Z,2016-03-20,March,Sunday,Weekend,16:41,Afternoon,1899-12-31T00:01:06.000Z,00:01:06,0,1,6
822334,Hugh Lavoie,male,indian_asian,22,Young Adult,18–24,Hugh14@abcmail.com,@Hugh1,Hugh,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-30T10:34:00.000Z,2016-03-30,March,Wednesday,Weekday,12:34,Afternoon,1899-12-31T00:01:38.000Z,00:01:38,0,1,38
822366,Adela  Vital,female,black,40,Adult,35–44,Adela 182@gmail.com,@Adela 18,Adela ,Mpumalanga,Active,Trace TV,Music,2016-02-26T18:57:00.000Z,2016-02-26,February,Friday,Weekday,20:57,Evening,1899-12-31T00:00:06.000Z,00:00:06,0,0,6
822376,Chas  Singer,male,coloured,38,Adult,35–44,Chas 352@gmail.com,@Chas 35,Chas ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-02-24T10:22:00.000Z,2016-02-24,February,Wednesday,Weekday,12:22,Afternoon,1899-12-31T00:03:46.000Z,00:03:46,0,3,46
822416,Donald  Curran,male,indian_asian,51,Adult,45–54,Donald 223@mail.com,@Donald 22,Donald ,Gauteng,Active,E! Entertainment,Entertainment,2016-02-12T13:36:00.000Z,2016-02-12,February,Friday,Weekday,15:36,Afternoon,1899-12-31T00:01:16.000Z,00:01:16,0,1,16
822560,Romeo  Hier,male,white,23,Young Adult,18–24,Romeo 372@gmail.com,@Romeo 37,Romeo ,Eastern Cape,Active,Supersport Live Events,Sports,2016-02-25T07:10:00.000Z,2016-02-25,February,Thursday,Weekday,09:10,Morning,1899-12-31T00:02:28.000Z,00:02:28,0,2,28
830921,Shane  Mcculloch,male,white,22,Young Adult,18–24,Shane 24@abcmail.com,@Shane 2,Shane ,Eastern Cape,Active,Trace TV,Music,2016-03-03T19:24:00.000Z,2016-03-03,March,Thursday,Weekday,21:24,Night,1899-12-31T00:01:15.000Z,00:01:15,0,1,15
831314,Chas  Mastrangelo,male,black,19,Young Adult,18–24,Chas 351@yahoo.com,@Chas 35,Chas ,North West,Active,Cartoon Network,Kids,2016-03-05T17:46:00.000Z,2016-03-05,March,Saturday,Weekend,19:46,Evening,1899-12-31T00:01:26.000Z,00:01:26,0,1,26
831413,Hyman  Martello,male,black,25,Young Adult,25–34,Hyman 83@mail.com,@Hyman 8,Hyman ,North West,Active,Channel O,Music,2016-03-12T20:21:00.000Z,2016-03-12,March,Saturday,Weekend,22:21,Night,1899-12-31T00:05:09.000Z,00:05:09,0,5,9
832147,Lane  Crotty,male,black,40,Adult,35–44,Lane 111@yahoo.com,@Lane 11,Lane ,Mpumalanga,Active,Channel O,Music,2016-03-02T15:04:00.000Z,2016-03-02,March,Wednesday,Weekday,17:04,Evening,1899-12-31T00:26:36.000Z,00:26:36,0,26,36
832504,Michel  Lavoie,male,white,25,Young Adult,25–34,Michel 205@mailxyz.com,@Michel 20,Michel ,Gauteng,Active,Supersport Live Events,Sports,2016-02-18T08:01:00.000Z,2016-02-18,February,Thursday,Weekday,10:01,Morning,1899-12-31T00:04:06.000Z,00:04:06,0,4,6
832751,Lloyd  Biggers,male,indian_asian,22,Young Adult,18–24,Lloyd 71@yahoo.com,@Lloyd 7,Lloyd ,Kwazulu Natal,Active,Cartoon Network,Kids,2016-02-28T07:20:00.000Z,2016-02-28,February,Sunday,Weekend,09:20,Morning,1899-12-31T00:06:11.000Z,00:06:11,0,6,11
832862,Michel  Woolard,male,black,33,Young Adult,25–34,Michel 202@gmail.com,@Michel 20,Michel ,Gauteng,Active,Trace TV,Music,2016-03-01T09:58:00.000Z,2016-03-01,March,Tuesday,Weekday,11:58,Morning,1899-12-31T00:04:57.000Z,00:04:57,0,4,57
832976,Donald  Fudge,male,indian_asian,50,Adult,45–54,Donald 224@abcmail.com,@Donald 22,Donald ,Gauteng,Active,Supersport Live Events,Sports,2016-03-24T15:46:00.000Z,2016-03-24,March,Thursday,Weekday,17:46,Evening,1899-12-31T00:05:58.000Z,00:05:58,0,5,58
833257,Robby  Wigfall,male,indian_asian,30,Young Adult,25–34,Robby 162@gmail.com,@Robby 16,Robby ,Kwazulu Natal,Active,Break in transmission,Other,2016-03-01T19:43:00.000Z,2016-03-01,March,Tuesday,Weekday,21:43,Night,1899-12-31T00:00:15.000Z,00:00:15,0,0,15
833521,Hyman  Jacox,male,black,33,Young Adult,25–34,Hyman 85@mailxyz.com,@Hyman 8,Hyman ,North West,Active,Trace TV,Music,2016-03-02T11:40:00.000Z,2016-03-02,March,Wednesday,Weekday,13:40,Afternoon,1899-12-31T00:01:48.000Z,00:01:48,0,1,48
833528,Earl  Bilyeu,male,black,42,Adult,35–44,Earl 425@mailxyz.com,@Earl 42,Earl ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-06T07:17:00.000Z,2016-03-06,March,Sunday,Weekend,09:17,Morning,1899-12-31T01:18:48.000Z,01:18:48,1,18,48
840081,Chas  Sytsma,male,black,26,Young Adult,25–34,Chas 352@gmail.com,@Chas 35,Chas ,Gauteng,Active,Channel O,Music,2016-03-04T19:02:00.000Z,2016-03-04,March,Friday,Weekday,21:02,Night,1899-12-31T01:47:00.000Z,01:47:00,1,47,0
850656,Carter  Hoadley,male,black,26,Young Adult,25–34,Carter 33@mail.com,@Carter 3,Carter ,Mpumalanga,Active,Africa Magic,Entertainment,2016-03-06T07:09:00.000Z,2016-03-06,March,Sunday,Weekend,09:09,Morning,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
851376,Charlie  Hier,male,white,19,Young Adult,18–24,Charlie 365@mailxyz.com,@Charlie 36,Charlie ,Eastern Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-09T10:45:00.000Z,2016-03-09,March,Wednesday,Weekday,12:45,Afternoon,1899-12-31T00:01:54.000Z,00:01:54,0,1,54
852672,Stephen  Mcculloch,male,black,45,Adult,45–54,Stephen 153@mail.com,@Stephen 15,Stephen ,Mpumalanga,Active,SuperSport Blitz,Sports,2016-03-05T10:53:00.000Z,2016-03-05,March,Saturday,Weekend,12:53,Afternoon,1899-12-31T00:00:14.000Z,00:00:14,0,0,14
852681,Lane  Tatham,male,white,29,Young Adult,25–34,Lane 114@abcmail.com,@Lane 11,Lane ,Free State,Active,Supersport Live Events,Sports,2016-03-03T10:21:00.000Z,2016-03-03,March,Thursday,Weekday,12:21,Afternoon,1899-12-31T00:00:16.000Z,00:00:16,0,0,16
861217,Bess  Jacox,female,None,47,Adult,45–54,Bess 232@gmail.com,@Bess 23,Bess ,Kwazulu Natal,Active,ICC Cricket World Cup 2011,Sports,2016-03-26T13:31:00.000Z,2016-03-26,March,Saturday,Weekend,15:31,Afternoon,1899-12-31T04:36:12.000Z,04:36:12,4,36,12
865440,Hollis  Mcculloch,male,indian_asian,31,Young Adult,25–34,Hollis 384@abcmail.com,@Hollis 38,Hollis ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-14T10:28:00.000Z,2016-03-14,March,Monday,Weekday,12:28,Afternoon,1899-12-31T00:06:10.000Z,00:06:10,0,6,10
866215,Shane  Mccown,male,black,22,Young Adult,18–24,Shane 24@abcmail.com,@Shane 2,Shane ,Kwazulu Natal,Active,Trace TV,Music,2016-03-07T16:00:00.000Z,2016-03-07,March,Monday,Weekday,18:00,Evening,1899-12-31T00:04:03.000Z,00:04:03,0,4,3
866295,Randy  Hoadley,male,None,43,Adult,35–44,Randy 391@yahoo.com,@Randy 39,Randy ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-15T11:01:00.000Z,2016-03-15,March,Tuesday,Weekday,13:01,Afternoon,1899-12-31T00:46:48.000Z,00:46:48,0,46,48
866540,Lucas  Beville,male,coloured,33,Young Adult,25–34,Lucas 234@abcmail.com,@Lucas 23,Lucas ,Western Cape,Active,Channel O,Music,2016-03-08T19:30:00.000Z,2016-03-08,March,Tuesday,Weekday,21:30,Night,1899-12-31T00:00:12.000Z,00:00:12,0,0,12
866564,Cody  Styer,male,indian_asian,30,Young Adult,25–34,Cody 123@mail.com,@Cody 12,Cody ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-20T11:15:00.000Z,2016-03-20,March,Sunday,Weekend,13:15,Afternoon,1899-12-31T00:11:18.000Z,00:11:18,0,11,18
866592,Chas  Sytsma,male,indian_asian,28,Young Adult,25–34,Chas 353@mail.com,@Chas 35,Chas ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-12T13:39:00.000Z,2016-03-12,March,Saturday,Weekend,15:39,Afternoon,1899-12-31T00:57:46.000Z,00:57:46,0,57,46
866623,Markus  Pilot,male,other,40,Adult,35–44,Markus 195@mailxyz.com,@Markus 19,Markus ,Western Cape,Active,CNN,News,2016-03-10T22:15:00.000Z,2016-03-11,March,Friday,Weekday,00:15,Night,1899-12-31T00:11:32.000Z,00:11:32,0,11,32
866660,Garry  Pool,male,black,20,Young Adult,18–24,Garry 285@mailxyz.com,@Garry 28,Garry ,North West,Active,ICC Cricket World Cup 2011,Sports,2016-03-13T13:30:00.000Z,2016-03-13,March,Sunday,Weekend,15:30,Afternoon,1899-12-31T00:01:04.000Z,00:01:04,0,1,4
866891,Michel  Mcculloch,male,indian_asian,37,Adult,35–44,Michel 205@mailxyz.com,@Michel 20,Michel ,Kwazulu Natal,Active,Boomerang,Kids,2016-03-09T15:21:00.000Z,2016-03-09,March,Wednesday,Weekday,17:21,Evening,1899-12-31T00:00:51.000Z,00:00:51,0,0,51
866901,Cory  Jacox,male,white,39,Adult,35–44,Cory 103@mail.com,@Cory 10,Cory ,Gauteng,Active,E! Entertainment,Entertainment,2016-03-29T16:35:00.000Z,2016-03-29,March,Tuesday,Weekday,18:35,Evening,1899-12-31T00:07:52.000Z,00:07:52,0,7,52
867252,Earl  Sytsma,male,indian_asian,22,Young Adult,18–24,Earl 421@yahoo.com,@Earl 42,Earl ,Gauteng,Active,DStv Events 1,Other,2016-03-09T17:26:00.000Z,2016-03-09,March,Wednesday,Weekday,19:26,Evening,1899-12-31T00:01:45.000Z,00:01:45,0,1,45
867337,None None,None,None,0,Child,Under 18,Blanca 355@mailxyz.com,None,None,None,Active,ICC Cricket World Cup 2011,Sports,2016-03-18T13:58:00.000Z,2016-03-18,March,Friday,Weekday,15:58,Afternoon,1899-12-31T00:00:16.000Z,00:00:16,0,0,16
867340,Kyle  Gettys,male,black,27,Young Adult,25–34,Kyle 61@yahoo.com,@Kyle 6,Kyle ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-15T12:04:00.000Z,2016-03-15,March,Tuesday,Weekday,14:04,Afternoon,1899-12-31T03:31:10.000Z,03:31:10,3,31,10
867693,None None,None,None,0,Child,Under 18,Lillian 201@yahoo.com,None,None,None,Active,SawSee,Other,2016-03-14T21:47:00.000Z,2016-03-14,March,Monday,Weekday,23:47,Night,1899-12-31T00:00:26.000Z,00:00:26,0,0,26
869301,Meghann  Curran,female,coloured,40,Adult,35–44,Meghann 52@gmail.com,@Meghann 5,Meghann ,Eastern Cape,Active,Trace TV,Music,2016-03-07T12:35:00.000Z,2016-03-07,March,Monday,Weekday,14:35,Afternoon,1899-12-31T00:06:57.000Z,00:06:57,0,6,57
870488,Robby  Slane,male,coloured,18,Young Adult,18–24,Robby 161@yahoo.com,@Robby 16,Robby ,Western Cape,Active,E! Entertainment,Entertainment,2016-03-05T20:19:00.000Z,2016-03-05,March,Saturday,Weekend,22:19,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
881496,Stacy  Curran,male,indian_asian,42,Adult,35–44,Stacy 272@gmail.com,@Stacy 27,Stacy ,Kwazulu Natal,Active,ICC Cricket World Cup 2011,Sports,2016-03-05T19:05:00.000Z,2016-03-05,March,Saturday,Weekend,21:05,Night,1899-12-31T00:00:46.000Z,00:00:46,0,0,46
882193,Luanna  Hoadley,female,indian_asian,33,Young Adult,25–34,Luanna 334@abcmail.com,@Luanna 33,Luanna ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-25T10:22:00.000Z,2016-03-25,March,Friday,Weekday,12:22,Afternoon,1899-12-31T00:17:54.000Z,00:17:54,0,17,54
886721,Robby  Langenfeld,male,indian_asian,30,Young Adult,25–34,Robby 163@mail.com,@Robby 16,Robby ,Gauteng,Active,Boomerang,Kids,2016-03-21T23:43:00.000Z,2016-03-22,March,Tuesday,Weekday,01:43,Night,1899-12-31T00:00:21.000Z,00:00:21,0,0,21
892225,Hugh Shkreli,male,None,36,Adult,35–44,Hugh14@abcmail.com,@Hugh1,Hugh,Western Cape,Active,Cartoon Network,Kids,2016-03-22T21:20:00.000Z,2016-03-22,March,Tuesday,Weekday,23:20,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
892643,Valentine  Borelli,male,coloured,28,Young Adult,25–34,Valentine 471@yahoo.com,@Valentine 47,Valentine ,Western Cape,Active,Cartoon Network,Kids,2016-01-19T19:40:00.000Z,2016-01-19,January,Tuesday,Weekday,21:40,Night,1899-12-31T00:04:12.000Z,00:04:12,0,4,12
893029,Bernardo  Vital,male,None,43,Adult,35–44,Bernardo 324@abcmail.com,@Bernardo 32,Bernardo ,Western Cape,Active,Supersport Live Events,Sports,2016-03-24T08:37:00.000Z,2016-03-24,March,Thursday,Weekday,10:37,Morning,1899-12-31T00:56:42.000Z,00:56:42,0,56,42
893717,Bret  Deblois,male,black,23,Young Adult,18–24,Bret 315@mailxyz.com,@Bret 31,Bret ,Limpopo,Active,Africa Magic,Entertainment,2016-03-20T13:21:00.000Z,2016-03-20,March,Sunday,Weekend,15:21,Afternoon,1899-12-31T00:00:31.000Z,00:00:31,0,0,31
893730,Earl  Deblois,male,black,25,Young Adult,25–34,Earl 422@gmail.com,@Earl 42,Earl ,Eastern Cape,Active,Channel O,Music,2016-03-25T09:24:00.000Z,2016-03-25,March,Friday,Weekday,11:24,Morning,1899-12-31T00:01:00.000Z,00:01:00,0,1,0
